pdb_id,Group,training,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
3OWL_A,,,0.988547473,0.996847477,0.9968381690000001,0.99041359,31.25099259,19.53006973,7.481238365,8.915169716
3OWP_A,,,0.999848278,0.9986191809999999,0.9975061759999999,0.9770038190000001,34.71165826,19.39262638,7.442155838,7.844305992000001
3OXI_A,,,-0.110854946,0.727089671,0.69824893,0.97860024,35.24929297,37.95136533,8.155122757000001,9.121044159
3OXT_A,,,0.999734418,0.996214258,0.9981781190000001,0.981498414,33.05504109,19.78370305,7.485788822000001,7.835329056
3OXZ_A,,,-0.748541153,-0.8659783659999999,-0.547227879,0.959731178,37.33409147,21.43416686,6.906564713,9.530491828999999
3OY1_A,,,0.8019317090000001,0.548149166,0.9230110359999999,0.869422114,61.66852476,24.11526025,10.44805527,7.20864296
3OY3_A,,,-0.71703654,-0.8433597909999999,-0.517209209,0.967900746,35.60299743,23.99255019,6.7997269629999995,9.618174553
3P08_A,,,0.959959918,0.965099192,0.9646431329999999,0.405233357,84.13338887,65.02889737,15.87036037,12.90842819
3P0M_A,,,0.9994967640000001,0.998445295,0.998280334,0.980401407,34.457784100000005,18.68559254,7.254357337999999,7.953716278
3P1A_A,,,0.9519717959999999,0.9918268509999999,0.99586028,0.943421961,34.72561586,23.87393084,7.843099117,8.187511444
3P23_A,,,0.8007543140000001,0.9325090309999999,0.942336153,0.329201959,86.64566814,63.94544318,16.85038567,12.04892349
3P4K_A,,,0.8808280959999999,0.928230495,0.928107109,0.9950971409999999,31.36725231,33.328907199999996,8.457665443,10.04056168
3P5K_A,,,-0.7727104379999999,-0.838780947,-0.636947435,0.998948622,27.37880374,31.67933025,6.896002769,9.963383675
3P78_A,,,-0.697900498,-0.767344128,-0.592516484,0.991788883,26.13526467,38.93934127,7.602278233,9.763427734
3P79_A,,,-0.7436063009999999,-0.804999164,-0.659343028,0.999566787,29.63605375,32.01055847,7.49956274,10.2767086
3P7A_A,,,-0.831886673,-0.9121491620000001,-0.683279656,0.9959966929999999,26.860279700000003,37.71054141,7.114514351,9.932932854
3P7B_A,,,-0.782153945,-0.845589826,-0.6689504310000001,0.9979707870000001,26.28644637,34.04304815,6.9807753560000005,9.967930793999999
3P7C_A,,,-0.795964397,-0.8606836370000001,-0.69761116,0.99586479,23.62350069,35.04631758,6.854601382999999,9.978210449
3P86_A,,,-0.383523416,-0.42618021899999997,0.073902884,0.713157932,65.50283585,65.28295617,11.05530643,10.15852737
3P9J_A,,,0.247858511,-0.093336393,0.8496685359999999,0.648359065,79.59275097,43.23716984,12.76260185,9.721547127000001
3PA3_A,,,0.983607985,0.9940648059999999,0.992925675,0.978954453,34.94320417,20.55316612,7.438178539,8.440185547
3PA4_A,,,0.997830986,0.994173476,0.99309396,0.975263113,34.64066215,19.85017676,7.333155155,8.449630737
3PA5_A,,,0.9853499659999999,0.9930438709999999,0.99308636,0.979432022,36.50639547,20.03317158,7.160441399,8.327640533
3PE1_A,,,0.941462447,0.987623537,0.987625636,0.997583934,30.70324678,20.88220629,7.5092020029999995,8.619901657
3PE2_A,,,0.95417686,0.98600233,0.985950291,0.9956341890000001,30.17406657,21.41895622,7.485085011000001,8.482660294
3PFQ_A,,,0.979246374,0.978094583,0.978843844,0.9960203790000001,32.11711963,18.60375495,7.770358086,8.290506362999999
3PG3_A,,,-0.768796597,-0.859696809,-0.647855284,0.991859305,39.46115756,29.51101253,8.880849838,9.880517006
3PIX_A,,,0.9895992229999999,0.97151267,0.9881323609999999,0.859800061,64.40323445,50.840182,12.08703232,10.72059059
3PIZ_A,,,0.914316612,0.8948790179999999,0.928072511,0.938310348,44.86990902,21.68122046,7.4530282020000005,7.918170452000001
3PJ1_A,,,0.919742244,0.8960623609999999,0.9362361159999999,0.935076109,45.749076200000005,20.701133600000002,7.575510979,8.298657417000001
3PJ8_A,,,0.678207144,0.7612860309999999,0.7936077890000001,0.046553305,105.1489973,81.55246419,15.85405922,12.97621632
3PJC_A,,,0.993836485,0.9852614129999999,0.9974936879999999,0.956706345,43.74731043,19.61178007,7.384399414,9.651125908
3PLS_A,,,0.916965245,0.894551985,0.9181467759999999,0.327600398,89.93572433,63.80475528,15.444896700000001,12.94500351
3POO_A,,,0.998221545,0.994680841,0.9972451720000001,0.9853830240000001,34.55273271,20.25299481,7.365285397,7.843932152000001
3POZ_A,,,0.871738274,0.816889318,0.87261643,0.224899131,90.2717868,77.80517102,15.02230358,12.42991924
3PP1_A,,,0.7611876040000001,0.8242400059999999,0.9140082,-0.17406511300000002,113.5831324,94.51782084,16.61286736,14.23944855
3PPJ_A,,,0.986419577,0.987653936,0.972242334,0.9780567809999999,29.522240999999998,19.82032016,7.723064422999999,8.528865814
3PPK_A,,,0.9730138309999999,0.993088573,0.9870100890000001,0.964233008,33.19959764,15.6247769,8.212309837000001,8.304273605
3PPZ_A,,,0.9491449129999999,0.9938117390000001,0.9937905579999999,0.976291407,38.44936567,21.16695688,7.79269743,9.144821167
3PRF_A,,,0.85758836,0.991875878,0.954665834,0.958482305,33.22237768,18.82696631,7.479373932000001,8.120867729
3PRI_A,,,0.998200709,0.996815847,0.990283531,0.94087075,31.60164456,18.65932327,6.499389172000001,7.487138748
3PSB_A,,,0.981133122,0.9937990440000001,0.986008818,0.9718514070000001,32.02390235,18.21524395,8.006183624,8.834655762
3PSC_A,,,0.881256976,0.994719846,0.987258332,0.907514325,39.01576235,14.57448513,7.546022415,7.841452122000001
3PSD_A,,,0.9888795920000001,0.9897361570000001,0.995020563,0.9765660340000001,31.2943721,17.17276268,7.716156006,8.640583992
3PTG_A,,,0.885558244,0.557719512,0.845356007,0.9981738640000001,25.58478519,42.06493652,7.052892207999999,8.194843292
3PUP_A,,,0.9961433279999999,0.999466037,0.995113085,0.976867892,34.96317312,18.42935561,6.937862872999999,8.462575912
3PVB_A,,,0.957148727,0.958720475,0.9836369709999999,0.990429028,33.08863245,19.75320485,6.935910702,7.523586272999999
3PVG_A,,,0.9607027309999999,0.995010937,0.996219552,0.993584337,30.215193499999998,22.1043013,7.592432022000001,8.622260094
3PVU_A,,,0.926378536,0.9936238279999999,0.990208815,0.921909119,38.96016957,15.05447372,7.411626339,8.001016617000001
3PVW_A,,,0.842630669,0.98516268,0.994499758,0.9408502870000001,39.59306059,17.26080874,7.470972061,8.432482719
3PWD_A,,,0.979509335,0.997385202,0.997207648,0.993881377,27.6112995,22.12029741,8.119773865,8.734467506
3PWY_A,,,0.9913335459999999,0.993084161,0.9997697179999999,0.997623053,34.99725438,27.07394798,6.994927883,7.186808586000001
3PXF_A,,,0.925404275,0.88384799,0.929022107,0.208551548,108.4062352,80.24983139,17.72408104,13.97986221
3PXK_A,,,0.930371182,0.99701266,0.958020751,0.87366667,50.25757508,15.6512217,7.4339184760000006,7.864544392000001
3PXQ_A,,,0.9399274,0.903167141,0.944032953,0.218929335,107.5142415,78.74647507,17.46772957,14.02101326
3PXR_A,,,0.738396773,0.771227843,0.8172000859999999,-0.045681078,109.32270530000001,78.60707792,15.99164104,12.99492741
3PXY_A,,,0.8705398209999999,0.87975335,0.8817906809999999,-0.312151116,120.5366193,98.91797764,16.53693199,12.83649063
3PXZ_A,,,0.9238737779999999,0.88668673,0.931488567,0.194900011,108.8273679,79.97736545,17.77383232,13.91948509
3PY0_A,,,0.839197683,0.904030212,0.9116604770000001,-0.018682179,104.29455909999999,76.25075186,15.08294773,13.059113499999999
3PY1_A,,,0.9266969690000001,0.887815157,0.923166595,0.298420024,97.39734481,77.02309896,15.75457573,13.32261276
3PY3_A,,,0.9613290870000001,0.99359713,0.9885514740000001,0.9840679040000001,43.42854682,26.92958287,9.790577888,8.976632118
3PYY_A,,,-0.7548695470000001,-0.8345060059999999,-0.65930327,0.972324228,39.76077927,24.26961376,7.197266579,10.00865936
3PZE_A,,,0.915361877,0.628030864,0.94490206,0.98769004,30.61522622,32.89967264,7.521097182999999,6.954292774
3PZH_A,,,0.9782406140000001,0.99379124,0.994550835,0.98656756,29.3431092,20.13854619,7.5427665710000005,8.507430077
3Q04_A,,,0.925116299,0.9889564390000001,0.987966947,0.997137275,30.43891001,20.71653824,9.004243851,8.712414742
3Q4C_A,,,0.9986169970000001,0.9998127059999999,0.997713592,0.9885128540000001,32.74905946,20.5514006,7.483969687999999,9.218065262
3Q4T_A,,,0.948893141,0.998668441,0.9907449079999999,0.8964013829999999,31.93733596,18.64252335,7.640453339,7.164359093
3Q4U_A,,,0.994722357,0.979183295,0.99587872,0.909224376,40.46127351,10.30604591,8.161164284,7.38900423
3Q4Z_A,,,0.990850004,0.999350599,0.9974926679999999,0.969207805,35.79528363,23.22552382,9.124372482,7.248095988999999
3Q52_A,,,0.992450776,0.995595621,0.9909254890000001,0.9847325440000001,38.82526959,19.82477106,9.321494102,8.002662659
3Q53_A,,,0.99080217,0.9930092859999999,0.998036138,0.980830271,41.53045473,18.08307818,9.162144661000001,8.094676018
3Q6W_A,,,0.921305898,0.999345747,0.9696473959999999,0.968826282,37.77088966,44.96087174,6.285642623999999,8.202360152999999
3Q96_A,,,-0.889129524,-0.9074820159999999,-0.8881101290000001,0.995362757,32.31002415,23.63955761,7.483268738,9.465229034
3Q9W_A,,,0.955071782,0.9943795590000001,0.993740892,0.99524837,31.25977308,20.23413703,7.656597137,8.591997147
3Q9X_A,,,0.932710591,0.993733298,0.993780118,0.9969333309999999,29.80889925,21.07308188,7.760071754,8.677568436
3Q9Y_A,,,0.959381468,0.992516574,0.9908015170000001,0.995570368,31.60676351,19.41959271,7.71692276,8.717629432999999
3Q9Z_A,,,0.97491511,0.993562717,0.997216325,0.9911814109999999,27.79675605,20.72859353,7.700248241000001,8.831293106
3QA0_A,,,0.960610475,0.9940372670000001,0.995636772,0.996753137,28.27295036,23.30338302,7.90282774,8.773543358
3QAL_E,,,0.989861085,0.9939718329999999,0.998509451,0.987889606,34.93450399,20.77209133,7.232833385,7.893622398
3QAM_E,,,0.9908940940000001,0.992696747,0.998117701,0.9911696109999999,34.24512155,22.54561391,7.1141347889999995,7.919148922000001
3QC9_A,,,0.993811297,0.945463815,0.974175895,0.9685353259999999,39.19768292,15.78863491,7.608291626000001,7.3125028610000005
3QCQ_A,,,0.998148723,0.99530758,0.99570608,0.9880314170000001,31.70862524,22.02327134,7.102415562000001,7.551269054
3QCS_A,,,0.988932853,0.989138926,0.996626135,0.98389398,32.87483762,20.25170198,7.115851879,7.4965643879999995
3QCX_A,,,0.977494235,0.987937064,0.996849689,0.9792289059999999,35.7269615,17.97682539,7.131554127,7.486187458
3QCY_A,,,0.9799218000000001,0.989646703,0.997814793,0.975337116,31.27452837,22.57761037,7.041367054,7.3310871120000005
3QD0_A,,,0.979338389,0.989173475,0.9984465229999999,0.974382607,34.45414446,20.21444585,7.251546382999999,7.386557579
3QD3_A,,,0.982420506,0.984168885,0.997999979,0.9772438459999999,33.21045192,21.08310873,7.315425396,7.363195896000001
3QD4_A,,,0.9793037509999999,0.990843232,0.997887188,0.974405868,33.3696575,20.63206665,7.4684004779999995,7.458687782
3QF9_A,,,0.989425707,0.9937204759999999,0.9872938659999999,0.968579315,27.3444378,27.63730596,7.043864727000001,8.185254097
3QFV_A,,,0.9617919140000001,0.996957751,0.9994539659999999,0.99888059,28.57698026,23.72813643,7.345934868,7.941034794
3QGW_A,,,0.882224819,0.8445846570000001,0.892110277,0.76179598,65.2568569,39.21939199,10.80185127,10.99276352
3QGY_A,,,0.788182776,0.770283534,0.8195061159999999,0.823905777,59.86369945,39.29929153,10.08388901,10.4825716
3QHR_A,,,0.995094948,0.994018372,0.998655713,0.9836124340000001,29.77966694,21.32290434,7.196790217999999,7.80197525
3QHW_A,,,0.9990546509999999,0.9947204070000001,0.9982086729999999,0.981733524,30.77269694,19.72179467,7.140657902,7.8354702000000005
3QKK_A,,,0.8693615020000001,0.990510819,0.9950380959999999,0.9876133359999999,25.85689775,30.36160591,7.244299889,6.562182426000001
3QKL_A,,,0.90201573,0.9951153090000001,0.997307416,0.963504611,32.2910386,19.4475449,8.065540314,6.774034023
3QKM_A,,,0.881738335,0.9934389809999999,0.995909177,0.984121116,29.74440272,23.90647065,7.6548242570000005,6.81499815
3QL8_A,,,0.8932300609999999,0.906444978,0.908545664,-0.197970665,116.98811640000001,94.72536796,16.537506099999998,13.70849037
3QLF_A,,,0.79059614,0.84637682,0.6996806109999999,0.9704618490000001,39.07120379,49.470281799999995,9.429474831,9.030566216
3QLG_A,,,0.8872609990000001,0.99665665,0.9971017390000001,0.950397575,47.05674483,17.8856629,7.883708,7.981386662
3QQF_A,,,0.7384844559999999,0.776298382,0.820748677,-0.017552361000000002,107.7467658,88.03252151,16.37199974,12.8437252
3QQG_A,,,0.889332845,0.870179273,0.880834288,-0.029625067999999997,105.0751179,75.84166817,15.40936756,13.04540348
3QQH_A,,,0.870949703,0.8241669009999999,0.866703028,-0.119581946,110.16503590000002,79.94316292,15.65910339,12.68877029
3QQJ_A,,,0.758788584,0.822093162,0.83654074,-0.049583217,106.3465001,77.45526547,15.42865372,12.99531364
3QQK_A,,,0.911296305,0.900966885,0.91393963,0.28686031100000003,93.25374559,68.52369839,14.722449300000001,13.455449100000001
3QRI_A,,,-0.75685151,-0.848894301,-0.634757355,0.9636405809999999,36.73972969,25.71451117,6.792823315,9.605755806
3QRJ_A,,,-0.770235694,-0.861480987,-0.663070309,0.9614006820000001,37.2729701,25.461633600000003,6.788941382999999,9.807896614
3QRT_A,,,0.890925683,0.9117160059999999,0.9124289720000001,-0.05925567599999999,113.7849963,91.64259604,15.950633999999999,12.77026749
3QRU_A,,,0.879882017,0.8884978370000001,0.891954494,-0.077331302,112.7665611,96.14520905,15.50632286,12.63773346
3QTI_A,,,0.98187498,0.937034701,0.9805139690000001,0.420070025,74.35251273,65.44797196,13.82303047,13.83280087
3QTQ_A,,,0.923634579,0.903096424,0.91976156,0.035212136,105.56377959999999,85.87578912,15.621521,13.56255722
3QTR_A,,,0.917289389,0.915487255,0.924616016,0.162922281,97.56729926,71.44348356,14.63773155,13.63227654
3QTS_A,,,0.72906259,0.758895208,0.823564052,-0.142768601,112.70381090000002,89.54881917,17.10557747,12.88190746
3QTU_A,,,0.824449469,0.8897803190000001,0.890477064,-0.138564924,116.95042009999999,99.66565044,15.96692467,12.9099865
3QTW_A,,,0.907775364,0.871330773,0.90196892,0.36439673100000003,86.86774388,69.17992487,14.26995087,13.5622282
3QTX_A,,,0.904913222,0.900683107,0.9103222040000001,0.214423401,96.3943364,71.04227776,14.73598862,13.33365917
3QTZ_A,,,0.907152718,0.9063186940000001,0.916925113,-0.069677379,110.7411518,93.12115296,16.37991524,13.44049931
3QU0_A,,,0.913610647,0.885631378,0.913811028,0.170059022,98.14642269,69.17100564,14.80641365,13.93451881
3QUD_A,,,0.01489872,0.9420800420000001,-0.805015237,0.9786374590000001,30.32952738,36.7694014,7.66381073,8.149010658
3QUE_A,,,0.177579357,0.918926218,-0.7663763709999999,0.984939235,34.16547376,33.31244396,7.457077503,8.003606796
3QUP_A,,,0.9863510090000001,0.936354169,0.9803495109999999,0.41008597399999996,83.04639796,52.98083622,14.07169247,12.71019363
3QWJ_A,,,0.6868010440000001,0.853917178,0.8095161259999999,0.312319228,88.99042349,62.37368572,14.66535187,12.94011879
3QWK_A,,,0.892227471,0.8832942220000001,0.883174748,-0.004492749,107.3281307,89.49203739,16.14151192,13.5815258
3QX2_A,,,0.6484952820000001,0.7798654829999999,0.823664438,-0.12977899199999998,114.84074879999999,92.70007208,17.22322845,12.95518398
3QX4_A,,,0.7181097129999999,0.8457219970000001,0.811748157,0.121811879,99.97117904,69.50190565,15.52405643,13.10411549
3QXO_A,,,0.7313131909999999,0.770136707,0.814375953,-0.037770602,109.2560362,89.90138431,16.26403046,12.86382008
3QXP_A,,,0.9156298159999999,0.912675676,0.9224728390000001,0.014031236,108.42461780000001,82.49513434,15.50967979,13.08537388
3QYW_A,,,0.971181702,0.989708355,0.9872606979999999,0.9763637009999999,22.21209991,36.25634321,8.405670166,6.389972687
3QYZ_A,,,0.989475798,0.9934800490000001,0.9902223790000001,0.9626394509999999,24.01966961,31.08869048,8.21443367,6.468272208999999
3QZG_A,,,0.826120159,0.8058548520000001,0.8378633,-0.131332216,111.37017720000001,92.53093848,16.20207214,12.90760231
3QZH_A,,,0.766410065,0.766131668,0.835496305,-0.027018733,108.2880703,89.42605829,16.45197868,12.96838379
3QZI_A,,,0.7013374290000001,0.7635868140000001,0.8271562440000001,0.04768765,104.55618630000001,72.87407774,16.0086422,13.14726257
3R00_A,,,0.991261576,0.9969022890000001,0.987949937,0.97664535,28.37422855,26.55891853,7.075985432,8.198045731
3R01_A,,,0.996443069,0.996730604,0.9884001570000001,0.976128895,30.256408500000003,25.69988733,7.1403775220000005,8.107725143
3R02_A,,,0.992770006,0.994728863,0.988686486,0.9821348120000001,30.8148812,24.8492788,7.126204014,8.165048599
3R04_A,,,0.987605104,0.996403612,0.9913987190000001,0.979868875,30.80288033,24.60550873,7.2395315170000005,8.30142498
3R0T_A,,,0.972386863,0.989114258,0.988962215,0.997807239,30.70882179,21.36664782,7.559351921,8.597946167
3R1N_A,,,0.904240188,0.969404316,0.9937482329999999,0.995158265,36.07258343,28.3358476,6.927603245,7.995474815
3R1Q_A,,,0.782765391,0.756547533,0.8390067170000001,-0.154964853,115.5259095,94.22470041,16.99712944,13.02824211
3R1S_A,,,0.7442212909999999,0.767912047,0.819675787,-0.135346204,114.4399479,91.58871436,16.85454559,12.95909405
3R1Y_A,,,0.7471386940000001,0.773131817,0.8173951220000001,-0.055172639,109.7222967,90.45169959,16.44320297,13.00466347
3R21_A,,,0.988104951,0.9840700990000001,0.978472984,0.9599844479999999,37.44838569,17.39670178,8.928274155,7.144918442000001
3R2B_A,,,0.979949825,0.995415328,0.983599158,0.9927501759999999,37.92104504,23.16565619,7.079528809,8.486056328
3R2Y_A,,,0.9998734020000001,0.997421838,0.98179206,0.9995338109999999,35.00166991,25.02278857,6.962677479,8.829275131000001
3R30_A,,,0.9945709509999999,0.99501761,0.9857645340000001,0.998274538,36.42045225,25.57445132,6.814598083,8.654751778
3R63_A,,,0.987803337,0.997474202,0.9929333029999999,0.958069953,33.5052963,23.42052836,9.105913162,6.928616047
3R6X_A,,,0.763171002,0.761863418,0.827983675,-0.12121393800000001,114.00870400000001,92.01076583,16.84911537,12.98699474
3R71_A,,,0.765965346,0.786738285,0.828740312,-0.095381021,113.7176898,92.2191124,17.32789612,12.89420509
3R73_A,,,0.740095265,0.7574290359999999,0.83116011,-0.115661562,113.69651200000001,91.9829483,16.65929794,12.96524811
3R7E_A,,,0.765942531,0.7733962679999999,0.818691012,-0.054148702,109.8919597,90.99797757,16.48942566,12.91421127
3R7I_A,,,0.7706527740000001,0.765813629,0.8253122070000001,-0.081152825,111.70309099999999,90.02414188,16.61899948,12.89718723
3R7O_A,,,0.8931551,0.99923571,0.970226768,0.976999437,39.24418102,34.10023965,6.934907912999999,8.726632118
3R7U_A,,,0.715908778,0.76247653,0.8222707220000001,0.08515961,102.71544920000001,72.93611504,15.781081200000001,13.03549862
3R7V_A,,,0.7208644359999999,0.773495528,0.825387792,-0.049649497,110.5705415,89.48523068,16.44170761,12.80953026
3R7Y_A,,,0.7331327759999999,0.791912244,0.82728564,-0.10797855599999999,113.88673349999999,93.03879537,16.28961182,12.88689899
3R83_A,,,0.751402777,0.7907553420000001,0.8477001679999999,-0.09791613800000001,114.18100190000001,92.16934114,16.90201759,13.05260658
3R8L_A,,,0.7557762259999999,0.841514325,0.814537284,-0.174042279,116.50336100000001,96.17150561,16.28506088,12.380867
3R8M_A,,,0.8619399109999999,0.8356341740000001,0.8538301979999999,-0.10993589699999999,109.4783443,92.57627548,16.06870842,12.7711525
3R8P_A,,,0.803456191,0.8103013640000001,0.816495535,-0.104522579,115.45054590000001,93.17201485,16.3446846,12.84783459
3R8U_A,,,0.8077116809999999,0.7744560290000001,0.8187045690000001,-0.13104446,111.6882409,91.34179296,17.24606514,12.92899132
3R8V_A,,,0.714278407,0.76278887,0.809521315,-0.276570104,120.1230868,97.89200356,17.7977581,13.03722477
3R8Z_A,,,0.9072957140000001,0.888593235,0.905417325,-0.102517506,113.81689469999999,90.98550834,16.2508831,13.70580578
3R9D_A,,,0.9358589959999999,0.931659582,0.943463504,0.18578424,94.48381476,75.94145147,15.135342600000001,12.73155975
3R9H_A,,,0.879898787,0.831798103,0.875155864,-0.117739804,114.25176680000001,89.36701922,15.93715858,13.36613369
3R9N_A,,,0.751292442,0.749353615,0.806660092,0.023726854,104.2075367,74.88901923,16.20186615,13.04848957
3R9O_A,,,0.923157655,0.9042941390000001,0.9290847990000001,0.275423842,91.44173563,62.18258843,14.71403503,13.48978996
3RAH_A,,,0.740739044,0.745617326,0.8079221390000001,-0.004880853,105.85264479999998,75.75558969,16.37240219,13.0470953
3RAI_A,,,0.722665775,0.7558074370000001,0.822763517,-0.08694849800000001,111.9330865,91.20787505,16.98898506,12.97212219
3RAK_A,,,0.9246806959999999,0.9225927709999999,0.9314228940000001,0.130389593,99.31583026,72.1351663,14.96596241,13.43642235
3RAL_A,,,0.917550544,0.9140327340000001,0.922585022,0.224906462,95.79454104,71.69032022,15.05733013,13.35425663
3RAW_A,,,0.963518047,0.9987686720000001,0.9938586220000001,0.899983375,33.90678391,15.81190666,7.589707375,7.438090801
3RCJ_A,,,0.997252625,0.990665543,0.999709655,0.98547099,33.4205168,22.27186094,7.072103500000001,8.299157143
3REP_A,,,0.469168559,0.9663725459999999,0.9801305229999999,0.243039248,88.97911031,74.75632748,14.03490829,12.61975384
3RGF_A,,,-0.7634385309999999,-0.8546458920000001,-0.6729354359999999,0.991147676,27.04415444,30.85986863,7.690474032999999,9.011450768
3RHK_A,,,-0.36698468700000003,-0.7281774529999999,-0.424955619,0.050963387,111.7594509,91.68395321,18.52125359,12.30070019
3RHX_A,,,0.804281866,0.8210120240000001,0.8434852559999999,0.940842953,47.32422059,18.29988676,7.493362904,8.417782784
3RIN_A,,,0.837592514,0.74622982,0.8472991059999999,0.9967382690000001,30.39201086,38.39083128,7.085470676,8.740150452
3RJC_A,,,0.931281228,0.919145395,0.930730451,-0.167831256,115.5899107,96.73215525,16.57071877,13.79095173
3RK5_A,,,0.8613188070000001,0.795360098,0.858414311,0.000461416,107.0977222,84.26902323,15.59079075,13.18866539
3RK7_A,,,0.8663501709999999,0.8006890609999999,0.85758176,-0.014450258999999998,108.6874368,87.39149972,15.83647251,13.28827572
3RK9_A,,,0.930066066,0.909542967,0.926747891,0.069379373,104.3759775,84.10822981,15.66627216,13.276642800000001
3RKB_A,,,0.936672517,0.9266410559999999,0.9336494909999999,0.255492884,94.63363279,66.61020436,14.661818499999999,13.94743443
3RM6_A,,,0.867396615,0.798246676,0.83748846,-0.113879917,113.09855719999999,93.90577755,16.85213089,14.21503925
3RM7_A,,,0.700557705,0.780273984,0.80950691,-0.028686765,108.665116,88.90119279,16.12660408,12.84852409
3RMF_A,,,0.908622079,0.915280262,0.920718555,0.273543318,90.98696451,65.25879737,14.25239468,13.39117241
3RNI_A,,,0.920974449,0.90508472,0.9159406379999999,0.14688949699999998,99.15107843,70.49032689,15.05584145,13.96842194
3RNY_A,,,0.8611129959999999,0.941455492,0.9950168709999999,0.996593573,35.32474039,19.34634028,7.322297572999999,8.403530121000001
3ROC_A,,,0.598677704,0.718759374,0.813053585,0.996880828,30.00055147,34.05098387,7.364120007,8.450900078
3ROY_A,,,0.7723090429999999,0.781915582,0.830084612,0.06143227,103.4869593,72.80402772,15.76024246,13.07289505
3RP9_A,,,0.993013356,0.988432465,0.989565884,0.952710708,39.1706516,26.82038133,8.355904579,5.987222195
3RPO_A,,,0.669580951,0.783141237,0.816637067,-0.129528131,115.05455959999999,92.94612541,17.77247429,12.8775835
3RPR_A,,,0.7382569240000001,0.76845976,0.811100136,-0.025023259,105.47253810000001,75.77479754,16.29205894,13.03507614
3RPS_A,,,0.9769012020000001,0.995690576,0.9946217070000001,0.997099105,28.01439984,22.20241165,8.349392891,8.852052689
3RPV_A,,,0.912360521,0.914736117,0.920658183,0.17133697,98.01812615,72.93710547,15.07261753,13.07451248
3RPY_A,,,0.8536451709999999,0.9204104470000001,0.9351934479999999,0.26422053,92.51264865,67.04482356,14.22116184,13.88835526
3RTP_A,,,0.736798145,0.570407834,0.96109259,0.920409026,52.71478956,32.35800811,8.635826111,6.942838192000001
3RVG_A,,,0.86066616,0.9976376229999999,0.96577099,0.942729824,43.98490483,26.26730693,7.088521481,9.173491477999999
3RWQ_A,,,0.9922431890000001,0.9877308370000001,0.9997484809999999,0.992341331,29.74281225,25.27454188,6.952742577,7.69713068
3RZB_A,,,0.80218238,0.904769358,0.9331355159999999,0.5242207720000001,76.55988852,55.68760564,12.9780674,13.35175037
3S00_A,,,0.656799082,0.7888665029999999,0.801341933,-0.142112748,113.83659250000001,90.04152097,17.34419823,12.73948002
3S0O_A,,,0.907887448,0.890500831,0.91136089,-0.24082744,117.87106709999999,98.97919842,16.6125946,14.4487381
3S1H_A,,,0.9140537259999999,0.913386358,0.921157298,0.121453694,100.3703901,72.99765519,14.71618366,13.48257256
3S2P_A,,,0.7771725859999999,0.780552232,0.842292065,0.293140181,92.87492903,64.6979839,14.10957146,12.97459888
3S3I_A,,,0.847005393,0.7685127359999999,0.844968235,0.997615875,28.91047218,38.90393092,7.418120861,8.672613144
3S4Q_A,,,0.8036845909999999,0.796812216,0.8387879570000001,0.999826632,26.79362681,37.61458173,7.4546890260000005,8.683120727999999
3S95_A,,,0.957901384,0.99686832,0.99321985,0.958288334,38.2654091,22.91679568,5.946224213,6.890800952999999
3SC1_A,,,0.992774732,0.9930403309999999,0.998759972,0.99907761,33.50550348,25.39612609,7.032239437,7.8062605860000005
3SDJ_A,,,0.906113229,0.9249124790000001,0.9602000470000001,0.981509427,32.74891464,13.77762104,7.7319417,7.900216578999999
3SDM_A,,,0.8926035520000001,0.909880609,0.968468558,0.9847455409999999,32.30430856,13.68773643,7.3158516879999995,7.669938087
3SHE_A,,,0.951419276,0.979662638,0.9992513559999999,0.985469939,37.41486564,26.45496943,6.994374275,8.203843117
3SKC_A,,,0.956731753,0.914111337,0.902683593,0.696384808,64.7522314,59.36835508,11.41902351,11.54181862
3SOA_A,,,-0.898605723,-0.99885562,0.026883516,0.973530432,43.91320854,35.25740636,7.597792149,7.5758676529999995
3SOC_A,,,0.9764693999999999,0.998857881,0.9943182779999999,0.880707912,33.53106964,18.72656865,7.435865879,7.101181507000001
3SQQ_A,,,0.9106445609999999,0.916108632,0.922187276,0.213794071,95.70884715,75.17388751,15.25065041,12.93032932
3SRV_A,,,0.984502897,0.999337107,0.9955703290000001,0.9505269470000001,39.33192888,18.76782441,6.920505047000001,7.989627838
3SVV_A,,,0.922479866,0.910866223,0.913154693,0.968257365,37.25918528,22.52388625,6.9998702999999995,7.250921249
3SW4_A,,,0.816135781,0.760883103,0.814208629,-0.125220318,110.9038925,88.16853785,16.22150993,12.67273998
3SW7_A,,,0.776225976,0.863635424,0.861836832,-0.196090281,115.52835590000001,95.92830393,16.16547203,12.73388672
3SX9_A,,,0.830879967,0.7281314640000001,0.844990472,0.581004583,74.38813729,44.72126743,14.17081261,12.85890961
3SXF_A,,,0.85550606,0.740838826,0.85197868,0.554978723,75.75797829,43.38558928,13.8507967,12.87210274
3SXR_A,,,-0.114119135,-0.44526328,-0.07610600599999999,0.6850503929999999,69.86595594,55.121640299999996,11.1678772,9.268518448
3SXS_A,,,-0.239991667,-0.454444643,0.025114228,0.759711134,62.36140164,56.17355381,10.70602322,9.335508347000001
3T3U_A,,,0.853932294,0.757847982,0.833042345,0.583389925,73.40855005,42.45652389,13.70331287,13.02662659
